# Field minima and maxima
# Time           	min(p)           	max(p)           
1.02902647       	1.0000000000e+05	1.3003108145e+05
1.02931674       	1.0000000000e+05	1.2970471271e+05
1.0296099        	1.0000000000e+05	1.2904547248e+05
1.029906         	1.0000000000e+05	1.2806775039e+05
1.03020506       	1.0000000000e+05	1.2679516811e+05
1.03050711       	1.0000000000e+05	1.2525878112e+05
1.03081218       	1.0000000000e+05	1.2349537965e+05
1.03112031       	1.0000000000e+05	1.2154572887e+05
1.03143151       	1.0000000000e+05	1.1945286469e+05
1.03174582       	1.0000000000e+05	1.1726032842e+05
1.03206328       	1.0000000000e+05	1.1501076280e+05
1.03238392       	1.0000000000e+05	1.1274478237e+05
1.03270776       	1.0000000000e+05	1.1050015136e+05
1.03303483       	1.0000000000e+05	1.0831123167e+05
1.03336518       	1.0000000000e+05	1.0620894587e+05
1.03369883       	1.0000000000e+05	1.0422038478e+05
1.03403582       	1.0000000000e+05	1.0236919793e+05
1.03437618       	9.8574578133e+04	1.0067580407e+05
1.03471994       	9.7042631634e+04	1.0000000000e+05
1.03506714       	9.5704467162e+04	1.0000000000e+05
1.03541781       	9.4572946412e+04	1.0000000000e+05
1.03577199       	9.3652442838e+04	1.0000000000e+05
1.03612971       	9.2934882339e+04	1.0000000000e+05
1.03649101       	9.2452981860e+04	1.0000000000e+05
1.03685592       	9.2213222664e+04	1.0000000000e+05
1.03722448       	9.2229015355e+04	1.0000000000e+05
1.03759672       	9.2485856808e+04	1.0000000000e+05
1.03797269       	9.2990064103e+04	1.0000000000e+05
1.03835242       	9.3745086005e+04	1.0000000000e+05
1.03873594       	9.4751599360e+04	1.0000000000e+05
1.0391233        	9.5997555883e+04	1.0000000000e+05
1.03951453       	9.7476081931e+04	1.0000000000e+05
1.03990968       	9.9172943656e+04	1.0126832857e+05
1.04030877       	1.0000000000e+05	1.0311672325e+05
1.04071186       	1.0000000000e+05	1.0512922863e+05
1.04111898       	1.0000000000e+05	1.0726954774e+05
1.04153017       	1.0000000000e+05	1.0949369154e+05
1.04194547       	1.0000000000e+05	1.1174808447e+05
1.04236493       	1.0000000000e+05	1.1397018698e+05
1.04278858       	1.0000000000e+05	1.1608920970e+05
1.04321646       	1.0000000000e+05	1.1803082145e+05
1.04364863       	1.0000000000e+05	1.1971930352e+05
1.04408511       	1.0000000000e+05	1.2108272205e+05
1.04452596       	1.0000000000e+05	1.2205494284e+05
1.04497122       	1.0000000000e+05	1.2259517714e+05
1.04542094       	1.0000000000e+05	1.2267788113e+05
1.04587514       	1.0000000000e+05	1.2229812614e+05
1.0463339        	1.0000000000e+05	1.2147613606e+05
1.04679723       	1.0000000000e+05	1.2025486259e+05
1.04726521       	1.0000000000e+05	1.1869598615e+05
1.04773786       	1.0000000000e+05	1.1687437868e+05
1.04821524       	1.0000000000e+05	1.1487189542e+05
1.04869739       	1.0000000000e+05	1.1277221080e+05
1.04918436       	1.0000000000e+05	1.1065600218e+05
1.04967621       	1.0000000000e+05	1.0859773415e+05
1.05017297       	1.0000000000e+05	1.0666311259e+05
1.0506747        	1.0000000000e+05	1.0490816483e+05
1.05118145       	1.0000000000e+05	1.0337921119e+05
1.05169326       	1.0000000000e+05	1.0211330630e+05
1.05221019       	9.9076684126e+04	1.0113862827e+05
1.0527323        	9.8412108241e+04	1.0047551873e+05
1.05325962       	9.8078220612e+04	1.0013915956e+05
1.05379221       	9.8068817533e+04	1.0013568857e+05
1.05433014       	9.8403137005e+04	1.0046917288e+05
1.05487344       	9.9054620845e+04	1.0111354269e+05
1.05542217       	1.0000000000e+05	1.0205708001e+05
1.05597639       	1.0000000000e+05	1.0328003757e+05
1.05653616       	1.0000000000e+05	1.0473728810e+05
1.05710152       	1.0000000000e+05	1.0637921788e+05
1.05767254       	1.0000000000e+05	1.0814112926e+05
1.05824926       	1.0000000000e+05	1.0994599331e+05
1.05883175       	1.0000000000e+05	1.1170526719e+05
1.05942007       	1.0000000000e+05	1.1332560091e+05
1.06001427       	1.0000000000e+05	1.1471266056e+05
1.06061441       	1.0000000000e+05	1.1577365262e+05
1.06122056       	1.0000000000e+05	1.1645797954e+05
1.06183276       	1.0000000000e+05	1.1671683204e+05
1.06245109       	1.0000000000e+05	1.1653646205e+05
1.0630756        	1.0000000000e+05	1.1594129094e+05
1.06370636       	1.0000000000e+05	1.1498516452e+05
1.06434342       	1.0000000000e+05	1.1374723288e+05
1.06498686       	1.0000000000e+05	1.1232069180e+05
1.06563672       	1.0000000000e+05	1.1080626871e+05
1.06629309       	1.0000000000e+05	1.0930186030e+05
1.06695602       	1.0000000000e+05	1.0789682943e+05
1.06762558       	1.0000000000e+05	1.0666775565e+05
1.06830184       	1.0000000000e+05	1.0567616820e+05
1.06898486       	1.0000000000e+05	1.0496662618e+05
1.06967471       	1.0000000000e+05	1.0456768497e+05
1.07037145       	1.0000000000e+05	1.0449105552e+05
1.07107517       	1.0000000000e+05	1.0473153350e+05
1.07178592       	1.0000000000e+05	1.0526641730e+05
1.07250378       	1.0000000000e+05	1.0605620515e+05
1.07322882       	1.0000000000e+05	1.0704221843e+05
1.0739611        	1.0000000000e+05	1.0815929046e+05
1.07470072       	1.0000000000e+05	1.0930930951e+05
1.07544772       	1.0000000000e+05	1.1042369803e+05
1.0762022        	1.0000000000e+05	1.1140327023e+05
1.07696422       	1.0000000000e+05	1.1216698951e+05
1.07773386       	1.0000000000e+05	1.1265482258e+05
1.0785112        	1.0000000000e+05	1.1283296099e+05
1.07929631       	1.0000000000e+05	1.1269920392e+05
1.08008928       	1.0000000000e+05	1.1228288022e+05
1.08089017       	1.0000000000e+05	1.1164028632e+05
1.08169907       	1.0000000000e+05	1.1084667842e+05
1.08251606       	1.0000000000e+05	1.0998673710e+05
1.08334122       	1.0000000000e+05	1.0914498166e+05
1.08417464       	1.0000000000e+05	1.0839761132e+05
1.08501638       	1.0000000000e+05	1.0780641413e+05
1.08586655       	1.0000000000e+05	1.0741477200e+05
1.08672521       	1.0000000000e+05	1.0724548236e+05
1.08759246       	1.0000000000e+05	1.0730007404e+05
1.08846839       	1.0000000000e+05	1.0755929853e+05
1.08935307       	1.0000000000e+05	1.0798500831e+05
1.0902466        	1.0000000000e+05	1.0852372713e+05
1.09114907       	1.0000000000e+05	1.0911150169e+05
1.09206056       	1.0000000000e+05	1.0968063157e+05
1.09298117       	1.0000000000e+05	1.1016751490e+05
1.09391098       	1.0000000000e+05	1.1052058792e+05
1.09485009       	1.0000000000e+05	1.1070692808e+05
1.09579859       	1.0000000000e+05	1.1071666888e+05
1.09675657       	1.0000000000e+05	1.1056342473e+05
1.09772414       	1.0000000000e+05	1.1028115600e+05
1.09870138       	1.0000000000e+05	1.0991804988e+05
1.099688394      	1.0000000000e+05	1.0952870616e+05
1.100685278      	1.0000000000e+05	1.0916621770e+05
1.101685278      	1.0000000000e+05	1.0887657717e+05
1.102685278      	1.0000000000e+05	1.0868881148e+05
1.103685278      	1.0000000000e+05	1.0861439376e+05
1.104685278      	1.0000000000e+05	1.0864920500e+05
1.105685278      	1.0000000000e+05	1.0877595071e+05
1.106685278      	1.0000000000e+05	1.0896770948e+05
1.107685278      	1.0000000000e+05	1.0919225978e+05
1.108685278      	1.0000000000e+05	1.0941666546e+05
1.109685278      	1.0000000000e+05	1.0961158372e+05
1.110685278      	1.0000000000e+05	1.0975475508e+05
1.111685278      	1.0000000000e+05	1.0983328306e+05
1.112685278      	1.0000000000e+05	1.0984437713e+05
1.113685278      	1.0000000000e+05	1.0979458859e+05
1.114685278      	1.0000000000e+05	1.0969779376e+05
1.115685278      	1.0000000000e+05	1.0957240655e+05
1.116685278      	1.0000000000e+05	1.0943828093e+05
1.117685278      	1.0000000000e+05	1.0931390748e+05
1.118685278      	1.0000000000e+05	1.0921422086e+05
1.119685278      	1.0000000000e+05	1.0914914410e+05
1.120685278      	1.0000000000e+05	1.0912292171e+05
1.121685278      	1.0000000000e+05	1.0913428839e+05
1.122685278      	1.0000000000e+05	1.0917729225e+05
1.123685278      	1.0000000000e+05	1.0924259916e+05
1.124685278      	1.0000000000e+05	1.0931906807e+05
1.125685278      	1.0000000000e+05	1.0939539384e+05
1.126685278      	1.0000000000e+05	1.0946159457e+05
1.127685278      	1.0000000000e+05	1.0951017397e+05
1.128685278      	1.0000000000e+05	1.0953682734e+05
1.129685278      	1.0000000000e+05	1.0954064729e+05
1.130685278      	1.0000000000e+05	1.0952384593e+05
1.131685278      	1.0000000000e+05	1.0949109233e+05
1.132685278      	1.0000000000e+05	1.0944859666e+05
1.133685278      	1.0000000000e+05	1.0940310412e+05
1.134685278      	1.0000000000e+05	1.0936094107e+05
1.135685278      	1.0000000000e+05	1.0932723854e+05
1.136685278      	1.0000000000e+05	1.0930540701e+05
1.137685278      	1.0000000000e+05	1.0929690127e+05
1.138685278      	1.0000000000e+05	1.0930126442e+05
1.139685278      	1.0000000000e+05	1.0931641515e+05
1.140685278      	1.0000000000e+05	1.0933910531e+05
1.141685278      	1.0000000000e+05	1.0936548277e+05
1.142685278      	1.0000000000e+05	1.0939166550e+05
1.143685278      	1.0000000000e+05	1.0941425248e+05
1.144685278      	1.0000000000e+05	1.0943071445e+05
1.145685278      	1.0000000000e+05	1.0943962636e+05
1.146685278      	1.0000000000e+05	1.0944072587e+05
1.147685278      	1.0000000000e+05	1.0943481140e+05
1.148685278      	1.0000000000e+05	1.0942351109e+05
1.149685278      	1.0000000000e+05	1.0940896955e+05
1.150685278      	1.0000000000e+05	1.0939350291e+05
1.151685278      	1.0000000000e+05	1.0937927355e+05
1.152685278      	1.0000000000e+05	1.0936802360e+05
1.153685278      	1.0000000000e+05	1.0936089624e+05
1.154685278      	1.0000000000e+05	1.0935835430e+05
1.155685278      	1.0000000000e+05	1.0936020281e+05
1.156685278      	1.0000000000e+05	1.0936569097e+05
1.157685278      	1.0000000000e+05	1.0937367384e+05
1.158685278      	1.0000000000e+05	1.0938281415e+05
1.159685278      	1.0000000000e+05	1.0939178107e+05
1.160685278      	1.0000000000e+05	1.0939942457e+05
1.161685278      	1.0000000000e+05	1.0940490372e+05
1.162685278      	1.0000000000e+05	1.0940776183e+05
1.163685278      	1.0000000000e+05	1.0940794787e+05
1.164685278      	1.0000000000e+05	1.0940576843e+05
1.165685278      	1.0000000000e+05	1.0940180653e+05
1.166685278      	1.0000000000e+05	1.0939681225e+05
1.167685278      	1.0000000000e+05	1.0939158066e+05
1.168685278      	1.0000000000e+05	1.0938683845e+05
1.169685278      	1.0000000000e+05	1.0938316847e+05
1.170685278      	1.0000000000e+05	1.0938093820e+05
1.171685278      	1.0000000000e+05	1.0938028277e+05
1.172685278      	1.0000000000e+05	1.0938110419e+05
1.173685278      	1.0000000000e+05	1.0938313164e+05
1.174685278      	1.0000000000e+05	1.0938596427e+05
1.175685278      	1.0000000000e+05	1.0938914120e+05
1.176685278      	1.0000000000e+05	1.0939221080e+05
1.177685278      	1.0000000000e+05	1.0939478908e+05
1.178685278      	1.0000000000e+05	1.0939660266e+05
1.179685278      	1.0000000000e+05	1.0939751177e+05
1.180685278      	1.0000000000e+05	1.0939751288e+05
1.181685278      	1.0000000000e+05	1.0939672293e+05
1.182685278      	1.0000000000e+05	1.0939534953e+05
1.183685278      	1.0000000000e+05	1.0939365240e+05
1.184685278      	1.0000000000e+05	1.0939190215e+05
1.185685278      	1.0000000000e+05	1.0939034331e+05
1.186685278      	1.0000000000e+05	1.0938916518e+05
1.187685278      	1.0000000000e+05	1.0938848332e+05
1.188685278      	1.0000000000e+05	1.0938833296e+05
1.189685278      	1.0000000000e+05	1.0938867076e+05
1.190685278      	1.0000000000e+05	1.0938938611e+05
1.191685278      	1.0000000000e+05	1.0939033292e+05
1.192685278      	1.0000000000e+05	1.0939134728e+05
1.193685278      	1.0000000000e+05	1.0939228819e+05
1.194685278      	1.0000000000e+05	1.0939303746e+05
1.195685278      	1.0000000000e+05	1.0939351686e+05
1.196685278      	1.0000000000e+05	1.0939369550e+05
1.197685278      	1.0000000000e+05	1.0939359282e+05
1.198685278      	1.0000000000e+05	1.0939326247e+05
1.199685278      	1.0000000000e+05	1.0939277988e+05
1.200685278      	1.0000000000e+05	1.0939223014e+05
1.201685278      	1.0000000000e+05	1.0939169595e+05
1.202685278      	1.0000000000e+05	1.0939124698e+05
1.203685278      	1.0000000000e+05	1.0939093158e+05
1.204685278      	1.0000000000e+05	1.0939077284e+05
1.205685278      	1.0000000000e+05	1.0939076978e+05
1.206685278      	1.0000000000e+05	1.0939090029e+05
1.207685278      	1.0000000000e+05	1.0939112663e+05
1.208685278      	1.0000000000e+05	1.0939140243e+05
1.209685278      	1.0000000000e+05	1.0939168023e+05
1.210685278      	1.0000000000e+05	1.0939192031e+05
1.211685278      	1.0000000000e+05	1.0939209128e+05
1.212685278      	1.0000000000e+05	1.0939217527e+05
1.213685278      	1.0000000000e+05	1.0939216679e+05
1.214685278      	1.0000000000e+05	1.0939207297e+05
1.215685278      	1.0000000000e+05	1.0939191116e+05
1.216685278      	1.0000000000e+05	1.0939170535e+05
1.217685278      	1.0000000000e+05	1.0939148238e+05
1.218685278      	1.0000000000e+05	1.0939126759e+05
1.219685278      	1.0000000000e+05	1.0939108280e+05
1.220685278      	1.0000000000e+05	1.0939094385e+05
1.221685278      	1.0000000000e+05	1.0939085797e+05
1.222685278      	1.0000000000e+05	1.0939082420e+05
1.223685278      	1.0000000000e+05	1.0939083467e+05
1.224685278      	1.0000000000e+05	1.0939087649e+05
1.225685278      	1.0000000000e+05	1.0939093413e+05
1.226685278      	1.0000000000e+05	1.0939099187e+05
1.227685278      	1.0000000000e+05	1.0939103599e+05
1.228685278      	1.0000000000e+05	1.0939105639e+05
1.229685278      	1.0000000000e+05	1.0939104749e+05
1.230685278      	1.0000000000e+05	1.0939100854e+05
1.231685278      	1.0000000000e+05	1.0939094296e+05
1.232685278      	1.0000000000e+05	1.0939085748e+05
1.233685278      	1.0000000000e+05	1.0939076072e+05
1.234685278      	1.0000000000e+05	1.0939066190e+05
1.235685278      	1.0000000000e+05	1.0939056952e+05
1.236685278      	1.0000000000e+05	1.0939049028e+05
1.237685278      	1.0000000000e+05	1.0939042846e+05
1.238685278      	1.0000000000e+05	1.0939038564e+05
1.239685278      	1.0000000000e+05	1.0939036101e+05
1.240685278      	1.0000000000e+05	1.0939035137e+05
1.241685278      	1.0000000000e+05	1.0939035195e+05
1.242685278      	1.0000000000e+05	1.0939035759e+05
1.243685278      	1.0000000000e+05	1.0939036314e+05
1.244685278      	1.0000000000e+05	1.0939036399e+05
1.245685278      	1.0000000000e+05	1.0939035666e+05
1.246685278      	1.0000000000e+05	1.0939033921e+05
1.247685278      	1.0000000000e+05	1.0939031128e+05
1.248685278      	1.0000000000e+05	1.0939027398e+05
1.249685278      	1.0000000000e+05	1.0939022962e+05
1.250685278      	1.0000000000e+05	1.0939018093e+05
1.251685278      	1.0000000000e+05	1.0939013079e+05
1.252685278      	1.0000000000e+05	1.0939008231e+05
1.253685278      	1.0000000000e+05	1.0939003815e+05
1.254685278      	1.0000000000e+05	1.0938999997e+05
1.255685278      	1.0000000000e+05	1.0938996649e+05
1.256685278      	1.0000000000e+05	1.0938993993e+05
1.257685278      	1.0000000000e+05	1.0938991967e+05
1.258685278      	1.0000000000e+05	1.0938987666e+05
1.259685278      	1.0000000000e+05	1.0938996471e+05
1.260685278      	1.0000000000e+05	1.0939010628e+05
1.261685278      	1.0000000000e+05	1.0939027344e+05
1.262685278      	1.0000000000e+05	1.0939043324e+05
1.263685278      	1.0000000000e+05	1.0939055231e+05
1.264685278      	1.0000000000e+05	1.0939060054e+05
1.265685278      	1.0000000000e+05	1.0939056165e+05
1.266685278      	1.0000000000e+05	1.0939025946e+05
1.267685278      	1.0000000000e+05	1.0939020768e+05
1.268685278      	1.0000000000e+05	1.0939018380e+05
1.269685278      	1.0000000000e+05	1.0939006173e+05
1.270685278      	1.0000000000e+05	1.0938984719e+05
1.271685278      	1.0000000000e+05	1.0938956407e+05
1.272685278      	1.0000000000e+05	1.0938924296e+05
1.273685278      	1.0000000000e+05	1.0938892275e+05
1.274685278      	1.0000000000e+05	1.0938864123e+05
1.275685278      	1.0000000000e+05	1.0938843060e+05
1.276685278      	1.0000000000e+05	1.0938831159e+05
1.277685278      	1.0000000000e+05	1.0938829223e+05
1.278685278      	1.0000000000e+05	1.0938836713e+05
1.279685278      	1.0000000000e+05	1.0938851972e+05
1.280685278      	1.0000000000e+05	1.0938872525e+05
1.281685278      	1.0000000000e+05	1.0938895488e+05
1.282685278      	1.0000000000e+05	1.0938917615e+05
1.283685278      	1.0000000000e+05	1.0938936736e+05
1.284685278      	1.0000000000e+05	1.0938951031e+05
1.285685278      	1.0000000000e+05	1.0938959453e+05
1.286685278      	1.0000000000e+05	1.0938961845e+05
1.287685278      	1.0000000000e+05	1.0938958828e+05
1.288685278      	1.0000000000e+05	1.0938951636e+05
1.289685278      	1.0000000000e+05	1.0938941895e+05
1.290685278      	1.0000000000e+05	1.0938931346e+05
1.291685278      	1.0000000000e+05	1.0938921536e+05
1.292685278      	1.0000000000e+05	1.0938913710e+05
1.293685278      	1.0000000000e+05	1.0938908674e+05
1.294685278      	1.0000000000e+05	1.0938906718e+05
1.295685278      	1.0000000000e+05	1.0938907635e+05
1.296685278      	1.0000000000e+05	1.0938910839e+05
1.297685278      	1.0000000000e+05	1.0938915500e+05
1.298685278      	1.0000000000e+05	1.0938920676e+05
1.299685278      	1.0000000000e+05	1.0938925411e+05
1.300685278      	1.0000000000e+05	1.0938928927e+05
1.301685278      	1.0000000000e+05	1.0938930692e+05
1.302685278      	1.0000000000e+05	1.0938930479e+05
1.303685278      	1.0000000000e+05	1.0938928330e+05
1.304685278      	1.0000000000e+05	1.0938924453e+05
1.305685278      	1.0000000000e+05	1.0938919335e+05
1.306685278      	1.0000000000e+05	1.0938913582e+05
1.307685278      	1.0000000000e+05	1.0938907819e+05
1.308685278      	1.0000000000e+05	1.0938902609e+05
1.309685278      	1.0000000000e+05	1.0938898397e+05
1.310685278      	1.0000000000e+05	1.0938895556e+05
1.311685278      	1.0000000000e+05	1.0938894236e+05
1.312685278      	1.0000000000e+05	1.0938894339e+05
1.313685278      	1.0000000000e+05	1.0938895585e+05
1.314685278      	1.0000000000e+05	1.0938897585e+05
1.315685278      	1.0000000000e+05	1.0938899881e+05
1.316685278      	1.0000000000e+05	1.0938902031e+05
1.317685278      	1.0000000000e+05	1.0938903675e+05
1.318685278      	1.0000000000e+05	1.0938904574e+05
1.319685278      	1.0000000000e+05	1.0938904626e+05
1.320685278      	1.0000000000e+05	1.0938903869e+05
1.321685278      	1.0000000000e+05	1.0938902462e+05
1.322685278      	1.0000000000e+05	1.0938900625e+05
1.323685278      	1.0000000000e+05	1.0938898616e+05
